siglum,level_0,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,level_10,level_11,level0_new,level1_new,level2_new,level3_new,level4_new,level5_new,level6_new,level7_new,level8_new,level9_new,level10_new,level11_new
E-SI MS 9,17,8,0,2,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0
V-CVbav San Pietro B.79,17,8,0,2,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0
CH-E 611,117,8,0,2,0,0,0,0,0,0,0,0,13,2,0,1,0,0,0,0,0,0,0,0
CH-SGs 388,117,8,0,2,0,0,0,0,0,0,0,0,13,2,0,1,0,0,0,0,0,0,0,0
D-Mbs Clm 4306,117,8,0,2,0,0,0,0,0,0,0,0,13,2,0,1,0,0,0,0,0,0,0,0
E-Tc 44.1,117,8,0,2,0,0,0,0,0,0,0,0,13,2,0,1,0,0,0,0,0,0,0,0
F-Pn Latin 1090,117,8,0,2,0,0,0,0,0,0,0,0,13,2,0,1,0,0,0,0,0,0,0,0
F-Pn Lat. 17296,117,8,0,2,0,0,0,0,0,0,0,0,13,2,0,1,0,0,0,0,0,0,0,0
I-Far s.c.,117,8,0,2,0,0,0,0,0,0,0,0,13,2,0,1,0,0,0,0,0,0,0,0
I-Fl Conv. sopp. 560,117,8,0,2,0,0,0,0,0,0,0,0,13,2,0,1,0,0,0,0,0,0,0,0
I-Lc 601,117,8,0,2,0,0,0,0,0,0,0,0,13,2,0,1,0,0,0,0,0,0,0,0
I-MZ 15/79,117,8,0,2,0,0,0,0,0,0,0,0,13,2,0,1,0,0,0,0,0,0,0,0
F-Pn NAL 1535,117,8,0,2,0,0,0,0,0,0,0,0,13,2,0,1,0,0,0,0,0,0,0,0
CZ-Pu XIV C 20,4,51,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0
SK-Sk 2,4,51,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0
CZ-Pn (Praha) XII A 21,4,51,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0
D-W Cod. Guelf. 28 Helmst. (Heinemann-Nr. 31),4,51,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0
SI-Lna 19 (olim 18),4,51,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0
F-Pn Latin 15182,4,51,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0
SK-Bra BAI ECLad.3,4,51,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0
F-Pn Lat. 1030,4,51,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0
D-MZb D,4,51,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0
F-Pn Latin 12601,4,51,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0
A-KN CCl 1012,4,51,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0
CZ-Pu XII C 3,4,51,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0
CZ-Pu XIII C 4,4,51,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0
PL-Kkar Ms.1 (rkp. Perg. 12),4,51,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0
D-KA Aug. LX,20,1,0,2,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0
D-Sl HB.I.55,20,1,0,2,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0
F-CA 38 (olim 40),20,1,0,2,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0
A-SF XI 480,20,1,0,2,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0
A-VOR 287 (olim XXIX),20,1,0,2,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0
A-Wn Cod. 1799**,20,1,0,2,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0
D-AAm G 20,20,1,0,2,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0
D-B Mus. 40047,20,1,0,2,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0
D-BAs Msc.Lit.25 (olim Ed.IV.11),20,1,0,2,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0
D-KNd 215,20,1,0,2,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0
E-Tc 44.2,20,1,0,2,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0
F-Pn Latin 12044,20,1,0,2,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0
F-VAL 114,20,1,0,2,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0
GB-Ob MS. Canon. Liturg. 202,20,1,0,2,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0
GB-Ob MS. Laud Misc. 284,20,1,0,2,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0
I-PCd cod. 65,20,1,0,2,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0
I-Rv C.5,20,1,0,2,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0
NL-Uu Ms. 406 (shelfmark 3 J 7),20,1,0,2,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0
PL-KIk Ms. 1,20,1,0,2,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0
PL-Klk 1,20,1,0,2,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0
PL-WRu Ms. R 503,20,1,0,2,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0
TR-Itks Deissmann 42,20,1,0,2,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0
A-KR Schachtel VI/258,20,1,0,2,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0
I-AO 6,20,1,0,2,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0
CZ-Pn XV A 10,82,8,0,2,0,0,0,0,0,0,0,0,11,2,0,1,0,0,0,0,0,0,0,0
F-TOm 149,82,8,0,2,0,0,0,0,0,0,0,0,11,2,0,1,0,0,0,0,0,0,0,0
SK-BRsa SNA 2,82,8,0,2,0,0,0,0,0,0,0,0,11,2,0,1,0,0,0,0,0,0,0,0
A-KN CCl 1013,82,8,0,2,0,0,0,0,0,0,0,0,11,2,0,1,0,0,0,0,0,0,0,0
D-B Theol. Lat. Qu. 149,82,8,0,2,0,0,0,0,0,0,0,0,11,2,0,1,0,0,0,0,0,0,0,0
D-W Cod. Guelf. 29 Helmst. (Heinemann-Nr. 32),82,8,0,2,0,0,0,0,0,0,0,0,11,2,0,1,0,0,0,0,0,0,0,0
F-Pn Latin 15181,82,8,0,2,0,0,0,0,0,0,0,0,11,2,0,1,0,0,0,0,0,0,0,0
F-Pn NAL 1236,82,8,0,2,0,0,0,0,0,0,0,0,11,2,0,1,0,0,0,0,0,0,0,0
SI-Lna 18 (olim 17),82,8,0,2,0,0,0,0,0,0,0,0,11,2,0,1,0,0,0,0,0,0,0,0
SK-BRsa SNA 4,82,8,0,2,0,0,0,0,0,0,0,0,11,2,0,1,0,0,0,0,0,0,0,0
Cantus GOTTSCHALK,82,8,0,2,0,0,0,0,0,0,0,0,11,2,0,1,0,0,0,0,0,0,0,0
I-CHV s.c.,82,8,0,2,0,0,0,0,0,0,0,0,11,2,0,1,0,0,0,0,0,0,0,0
CZ-Pst DE I 7,54,34,0,2,0,0,0,0,0,0,0,0,9,5,0,1,0,0,0,0,0,0,0,0
E-Bbc M 663,54,34,0,2,0,0,0,0,0,0,0,0,9,5,0,1,0,0,0,0,0,0,0,0
PL-PŁsem MsEPl 12,119,34,0,2,0,0,0,0,0,0,0,0,14,5,0,1,0,0,0,0,0,0,0,0
PL-Wn  rps 12720 V,54,34,0,2,0,0,0,0,0,0,0,0,9,5,0,1,0,0,0,0,0,0,0,0
SK-Bra BAIII ECLad.6,54,34,0,2,0,0,0,0,0,0,0,0,9,5,0,1,0,0,0,0,0,0,0,0
F-Pn NAL 1411,54,34,0,2,0,0,0,0,0,0,0,0,9,5,0,1,0,0,0,0,0,0,0,0
E-Bbc M 706,54,34,0,2,0,0,0,0,0,0,0,0,9,5,0,1,0,0,0,0,0,0,0,0
"E-BAR, s.s.",33,34,0,2,0,0,0,0,0,0,0,0,4,5,0,1,0,0,0,0,0,0,0,0
A-KN CCl 1011,33,34,0,2,0,0,0,0,0,0,0,0,4,5,0,1,0,0,0,0,0,0,0,0
A-KN CCl 1015,33,34,0,2,0,0,0,0,0,0,0,0,4,5,0,1,0,0,0,0,0,0,0,0
D-MZb A,33,34,0,2,0,0,0,0,0,0,0,0,4,5,0,1,0,0,0,0,0,0,0,0
DK-Kk Gl. Kgl. S. 3449 8o [02] II,33,34,0,2,0,0,0,0,0,0,0,0,4,5,0,1,0,0,0,0,0,0,0,0
HR-Hf Cod. C Nr. 4,33,34,0,2,0,0,0,0,0,0,0,0,4,5,0,1,0,0,0,0,0,0,0,0
CZ-Pn XII A 24,33,34,0,2,0,0,0,0,0,0,0,0,4,5,0,1,0,0,0,0,0,0,0,0
PL-GD Mar. F 408,33,34,0,2,0,0,0,0,0,0,0,0,4,5,0,1,0,0,0,0,0,0,0,0
E-H Ms. 2,73,34,0,2,0,0,0,0,0,0,0,0,10,5,0,1,0,0,0,0,0,0,0,0
E-H Ms. 7 (ant. 5),73,34,0,2,0,0,0,0,0,0,0,0,10,5,0,1,0,0,0,0,0,0,0,0
CZ-Pu Pu XIV A 19,73,34,0,2,0,0,0,0,0,0,0,0,10,5,0,1,0,0,0,0,0,0,0,0
E-VI Mss. 113-114,73,34,0,2,0,0,0,0,0,0,0,0,10,5,0,1,0,0,0,0,0,0,0,0
HR-Hf Cod. D Nr. 5,73,34,0,2,0,0,0,0,0,0,0,0,10,5,0,1,0,0,0,0,0,0,0,0
CDN-Ttfl MSS 09700,73,34,0,2,0,0,0,0,0,0,0,0,10,5,0,1,0,0,0,0,0,0,0,0
D-MZb B,73,34,0,2,0,0,0,0,0,0,0,0,10,5,0,1,0,0,0,0,0,0,0,0
PL-STAb ms. 2,73,34,0,2,0,0,0,0,0,0,0,0,10,5,0,1,0,0,0,0,0,0,0,0
E-Bbc M 705,73,34,0,2,0,0,0,0,0,0,0,0,10,5,0,1,0,0,0,0,0,0,0,0
E-Tc 35.5,73,34,0,2,0,0,0,0,0,0,0,0,10,5,0,1,0,0,0,0,0,0,0,0
E-Mn MSS/10110,73,34,0,2,0,0,0,0,0,0,0,0,10,5,0,1,0,0,0,0,0,0,0,0
GB-WO F. 160 (olim 1247) (with hymnal),95,1,0,2,0,0,0,0,0,0,0,0,12,0,0,1,0,0,0,0,0,0,0,0
GB-WO F. 160 (olim 1247) (facsimile),95,1,0,2,0,0,0,0,0,0,0,0,12,0,0,1,0,0,0,0,0,0,0,0
F-AS 465 (CGM 893),95,1,0,2,0,0,0,0,0,0,0,0,12,0,0,1,0,0,0,0,0,0,0,0
GB-AB 20541 E,95,1,0,2,0,0,0,0,0,0,0,0,12,0,0,1,0,0,0,0,0,0,0,0
Cantus MA Impr. 1537,95,1,0,2,0,0,0,0,0,0,0,0,12,0,0,1,0,0,0,0,0,0,0,0
A-Wda D-4,95,1,0,2,0,0,0,0,0,0,0,0,12,0,0,1,0,0,0,0,0,0,0,0
F-CA Impr. XVI C 4,95,1,0,2,0,0,0,0,0,0,0,0,12,0,0,1,0,0,0,0,0,0,0,0
GB-Cu Mm.ii.9,95,1,0,2,0,0,0,0,0,0,0,0,12,0,0,1,0,0,0,0,0,0,0,0
P-BRs Ms. 028,119,51,0,2,0,0,0,0,0,0,0,0,14,6,0,1,0,0,0,0,0,0,0,0
E-Bbc Ms. 2322,119,51,0,2,0,0,0,0,0,0,0,0,14,6,0,1,0,0,0,0,0,0,0,0
F-Pn NAL 1412,119,51,0,2,0,0,0,0,0,0,0,0,14,6,0,1,0,0,0,0,0,0,0,0
P-AR Res. Ms. 025,119,51,0,2,0,0,0,0,0,0,0,0,14,6,0,1,0,0,0,0,0,0,0,0
CZ-Pu VI G 3a,119,51,0,2,0,0,0,0,0,0,0,0,14,6,0,1,0,0,0,0,0,0,0,0
H-Bu lat. 122,119,51,0,2,0,0,0,0,0,0,0,0,14,6,0,1,0,0,0,0,0,0,0,0
US-NYcubl MS 1,119,51,0,2,0,0,0,0,0,0,0,0,14,6,0,1,0,0,0,0,0,0,0,0
F-R 248 (olim  A. 339),119,51,0,2,0,0,0,0,0,0,0,0,14,6,0,1,0,0,0,0,0,0,0,0
D-Mbs Clm 4304,119,51,0,2,0,0,0,0,0,0,0,0,14,6,0,1,0,0,0,0,0,0,0,0
H-Bu lat. 121,119,51,0,2,0,0,0,0,0,0,0,0,14,6,0,1,0,0,0,0,0,0,0,0
HR-Hf Cod. E Nr. 3,119,51,0,2,0,0,0,0,0,0,0,0,14,6,0,1,0,0,0,0,0,0,0,0
PL-Kkar Ms.4 (rkp. Perg. 20),119,51,0,2,0,0,0,0,0,0,0,0,14,6,0,1,0,0,0,0,0,0,0,0
D-MZb E,119,51,0,2,0,0,0,0,0,0,0,0,14,6,0,1,0,0,0,0,0,0,0,0
D-Mbs Clm 4305,119,51,0,2,0,0,0,0,0,0,0,0,14,6,0,1,0,0,0,0,0,0,0,0
P-Ln RES. 253 P.,7,8,0,2,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0
P-EVpc 000,7,8,0,2,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0
P-BRs Ms. 034,7,8,0,2,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0
P-AR Res. Ms. 021,7,8,0,2,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0
P-BRs Ms. 032,7,8,0,2,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0
E-SAu Ms 2637,7,8,0,2,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0
P-Ln Iluminado 084,7,8,0,2,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0
P-AR Res. Ms. 016,7,8,0,2,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0
CH-Fco Ms. 2,48,8,0,2,0,0,0,0,0,0,0,0,8,2,0,1,0,0,0,0,0,0,0,0
D-Ma 12o Cmm 1,48,8,0,2,0,0,0,0,0,0,0,0,8,2,0,1,0,0,0,0,0,0,0,0
I-Ac 693,48,8,0,2,0,0,0,0,0,0,0,0,8,2,0,1,0,0,0,0,0,0,0,0
I-Ac 694,48,8,0,2,0,0,0,0,0,0,0,0,8,2,0,1,0,0,0,0,0,0,0,0
I-Ad 5,48,8,0,2,0,0,0,0,0,0,0,0,8,2,0,1,0,0,0,0,0,0,0,0
I-Nn vi. E. 20,48,8,0,2,0,0,0,0,0,0,0,0,8,2,0,1,0,0,0,0,0,0,0,0
US-Cn 24,48,8,0,2,0,0,0,0,0,0,0,0,8,2,0,1,0,0,0,0,0,0,0,0
V-CVbav lat. 8737,48,8,0,2,0,0,0,0,0,0,0,0,8,2,0,1,0,0,0,0,0,0,0,0
E-Bbc M 888,281,8,0,2,0,0,0,0,0,0,0,0,28,2,0,1,0,0,0,0,0,0,0,0
E-Bbc Ms. 619,281,8,0,2,0,0,0,0,0,0,0,0,28,2,0,1,0,0,0,0,0,0,0,0
"E-Gs ms. 45 (olim Sant Feliu, 20)",281,8,0,2,0,0,0,0,0,0,0,0,28,2,0,1,0,0,0,0,0,0,0,0
F-AI 44,281,8,0,2,0,0,0,0,0,0,0,0,28,2,0,1,0,0,0,0,0,0,0,0
F-Pn Latin 1085,281,8,0,2,0,0,0,0,0,0,0,0,28,2,0,1,0,0,0,0,0,0,0,0
F-Pn Latin 1240,281,8,0,2,0,0,0,0,0,0,0,0,28,2,0,1,0,0,0,0,0,0,0,0
GB-Lbl Add MS 30848,281,8,0,2,0,0,0,0,0,0,0,0,28,2,0,1,0,0,0,0,0,0,0,0
GB-Lbl Add MS 30850,281,8,0,2,0,0,0,0,0,0,0,0,28,2,0,1,0,0,0,0,0,0,0,0
PL-WRu I F 401,281,8,0,2,0,0,0,0,0,0,0,0,28,2,0,1,0,0,0,0,0,0,0,0
GB-Lbl Add MS 30849,281,8,0,2,0,0,0,0,0,0,0,0,28,2,0,1,0,0,0,0,0,0,0,0
E-E L. III. 3.,123,51,0,2,0,0,0,0,0,0,0,0,15,6,0,1,0,0,0,0,0,0,0,0
E-H Ms. 9 (ant. 25),123,51,0,2,0,0,0,0,0,0,0,0,15,6,0,1,0,0,0,0,0,0,0,0
Antifonario s.s.,123,51,0,2,0,0,0,0,0,0,0,0,15,6,0,1,0,0,0,0,0,0,0,0
E-E L. III. 4.,123,51,0,2,0,0,0,0,0,0,0,0,15,6,0,1,0,0,0,0,0,0,0,0
E-LUc s.s.,123,51,0,2,0,0,0,0,0,0,0,0,15,6,0,1,0,0,0,0,0,0,0,0
D-Mbs Clm 02542,123,51,0,2,0,0,0,0,0,0,0,0,15,6,0,1,0,0,0,0,0,0,0,0
F-CH Ms 0050,123,51,0,2,0,0,0,0,0,0,0,0,15,6,0,1,0,0,0,0,0,0,0,0
CZ-Pu XII E 15c,123,51,0,2,0,0,0,0,0,0,0,0,15,6,0,1,0,0,0,0,0,0,0,0
E-Bbc M 785,123,51,0,2,0,0,0,0,0,0,0,0,15,6,0,1,0,0,0,0,0,0,0,0
D-Sl HB I 246,123,51,0,2,0,0,0,0,0,0,0,0,15,6,0,1,0,0,0,0,0,0,0,0
E-SA 6,219,8,0,2,0,0,0,0,0,0,0,0,22,2,0,1,0,0,0,0,0,0,0,0
E-MO Ms. 72,219,8,0,2,0,0,0,0,0,0,0,0,22,2,0,1,0,0,0,0,0,0,0,0
F-LA Ms 263,219,8,0,2,0,0,0,0,0,0,0,0,22,2,0,1,0,0,0,0,0,0,0,0
F-SO 596,219,8,0,2,0,0,0,0,0,0,0,0,22,2,0,1,0,0,0,0,0,0,0,0
CDN-Mrb MS Medieval 0234,219,8,0,2,0,0,0,0,0,0,0,0,22,2,0,1,0,0,0,0,0,0,0,0
F-Pn Lat. 10510,219,8,0,2,0,0,0,0,0,0,0,0,22,2,0,1,0,0,0,0,0,0,0,0
F-Pn Lat. 1135,219,8,0,2,0,0,0,0,0,0,0,0,22,2,0,1,0,0,0,0,0,0,0,0
CH-SGs Cod 378,219,8,0,2,0,0,0,0,0,0,0,0,22,2,0,1,0,0,0,0,0,0,0,0
F-Pn Lat. 9448,219,8,0,2,0,0,0,0,0,0,0,0,22,2,0,1,0,0,0,0,0,0,0,0
F-Pn Lat. 1118,219,8,0,2,0,0,0,0,0,0,0,0,22,2,0,1,0,0,0,0,0,0,0,0
CH-SGs Cod 380,219,8,0,2,0,0,0,0,0,0,0,0,22,2,0,1,0,0,0,0,0,0,0,0
CH-SGs Cod 484,219,8,0,2,0,0,0,0,0,0,0,0,22,2,0,1,0,0,0,0,0,0,0,0
E-Bbc M 662,219,8,0,2,0,0,0,0,0,0,0,0,22,2,0,1,0,0,0,0,0,0,0,0
F-Collection privée Mont-Renaud,270,28,0,2,0,0,0,0,0,0,0,0,27,4,0,1,0,0,0,0,0,0,0,0
GB-Lbl Egerton 857,270,28,0,2,0,0,0,0,0,0,0,0,27,4,0,1,0,0,0,0,0,0,0,0
V-CVbav Vat. lat. 5319,270,28,0,2,0,0,0,0,0,0,0,0,27,4,0,1,0,0,0,0,0,0,0,0
CH-SGs Cod 338,270,28,0,2,0,0,0,0,0,0,0,0,27,4,0,1,0,0,0,0,0,0,0,0
F-AUT Ms S 0012 (11),270,28,0,2,0,0,0,0,0,0,0,0,27,4,0,1,0,0,0,0,0,0,0,0
V-CVbav Ross.0076,270,28,0,2,0,0,0,0,0,0,0,0,27,4,0,1,0,0,0,0,0,0,0,0
B-Br Ms II 3823,270,28,0,2,0,0,0,0,0,0,0,0,27,4,0,1,0,0,0,0,0,0,0,0
F-AI Ms 0044,270,28,0,2,0,0,0,0,0,0,0,0,27,4,0,1,0,0,0,0,0,0,0,0
F-CHRm Ms 0047 (40),270,28,0,2,0,0,0,0,0,0,0,0,27,4,0,1,0,0,0,0,0,0,0,0
F-Pn Lat. 12050,270,28,0,2,0,0,0,0,0,0,0,0,27,4,0,1,0,0,0,0,0,0,0,0
GB-Lbl Harley 4951,270,28,0,2,0,0,0,0,0,0,0,0,27,4,0,1,0,0,0,0,0,0,0,0
I-BV 34,270,28,0,2,0,0,0,0,0,0,0,0,27,4,0,1,0,0,0,0,0,0,0,0
F-Pn Lat. 12584,270,28,0,2,0,0,0,0,0,0,0,0,27,4,0,1,0,0,0,0,0,0,0,0
E-Bbc Ms. 1805,270,28,0,2,0,0,0,0,0,0,0,0,27,4,0,1,0,0,0,0,0,0,0,0
I-BGc MA 150 (Psi III.8),270,28,0,2,0,0,0,0,0,0,0,0,27,4,0,1,0,0,0,0,0,0,0,0
I-Bc Q 09,270,28,0,2,0,0,0,0,0,0,0,0,27,4,0,1,0,0,0,0,0,0,0,0
F-Pn Lat. 1087,270,28,0,2,0,0,0,0,0,0,0,0,27,4,0,1,0,0,0,0,0,0,0,0
I-Tn G.V.20,270,28,0,2,0,0,0,0,0,0,0,0,27,4,0,1,0,0,0,0,0,0,0,0
E-Mh Cód. 51,270,28,0,2,0,0,0,0,0,0,0,0,27,4,0,1,0,0,0,0,0,0,0,0
F-NS Ms 0004,270,28,0,2,0,0,0,0,0,0,0,0,27,4,0,1,0,0,0,0,0,0,0,0
F-Pn NAL 1669,270,28,0,2,0,0,0,0,0,0,0,0,27,4,0,1,0,0,0,0,0,0,0,0
V-CVbav Archivio di San Pietro F.22,270,28,0,2,0,0,0,0,0,0,0,0,27,4,0,1,0,0,0,0,0,0,0,0
F-AN Ms 0091,270,28,0,2,0,0,0,0,0,0,0,0,27,4,0,1,0,0,0,0,0,0,0,0
D-B Ms mus 40078,270,28,0,2,0,0,0,0,0,0,0,0,27,4,0,1,0,0,0,0,0,0,0,0
D-BAa Msc Lit 7,270,28,0,2,0,0,0,0,0,0,0,0,27,4,0,1,0,0,0,0,0,0,0,0
D-Ful Aa 0006,270,28,0,2,0,0,0,0,0,0,0,0,27,4,0,1,0,0,0,0,0,0,0,0
E-Bbc M 648,270,28,0,2,0,0,0,0,0,0,0,0,27,4,0,1,0,0,0,0,0,0,0,0
F-LA Ms 239,270,28,0,2,0,0,0,0,0,0,0,0,27,4,0,1,0,0,0,0,0,0,0,0
CH-SGs Cod 340,270,28,0,2,0,0,0,0,0,0,0,0,27,4,0,1,0,0,0,0,0,0,0,0
CH-SGv VadSlg Ms 0295,270,28,0,2,0,0,0,0,0,0,0,0,27,4,0,1,0,0,0,0,0,0,0,0
D-BAa Msc Lit 6,270,28,0,2,0,0,0,0,0,0,0,0,27,4,0,1,0,0,0,0,0,0,0,0
D-Mbs Clm 03005,270,28,0,2,0,0,0,0,0,0,0,0,27,4,0,1,0,0,0,0,0,0,0,0
F-AUT Ms S 0010 (8*),270,28,0,2,0,0,0,0,0,0,0,0,27,4,0,1,0,0,0,0,0,0,0,0
F-CA Ms 0075 (76),270,28,0,2,0,0,0,0,0,0,0,0,27,4,0,1,0,0,0,0,0,0,0,0
F-LA Ms 118,270,28,0,2,0,0,0,0,0,0,0,0,27,4,0,1,0,0,0,0,0,0,0,0
F-Pm Ms 0384,270,28,0,2,0,0,0,0,0,0,0,0,27,4,0,1,0,0,0,0,0,0,0,0
F-Pn Lat. 2291,270,28,0,2,0,0,0,0,0,0,0,0,27,4,0,1,0,0,0,0,0,0,0,0
I-BGc MA 239 (Gamma III.18),270,28,0,2,0,0,0,0,0,0,0,0,27,4,0,1,0,0,0,0,0,0,0,0
CZ-R R 396,270,28,0,2,0,0,0,0,0,0,0,0,27,4,0,1,0,0,0,0,0,0,0,0
