siglum,level_0,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,level_10,level_11,level_12,level0_new,level1_new,level2_new,level3_new,level4_new,level5_new,level6_new,level7_new,level8_new,level9_new,level10_new,level11_new,level12_new
A-Wda C-11,1154,9,1,0,0,0,0,0,0,0,0,0,0,19,2,1,0,0,0,0,0,0,0,0,0,0
DK-Kk Gl. Kgl. S. 3449 8o [02] II,1154,9,1,0,0,0,0,0,0,0,0,0,0,19,2,1,0,0,0,0,0,0,0,0,0,0
GB-Lbl Add MS 30847,1154,9,1,0,0,0,0,0,0,0,0,0,0,19,2,1,0,0,0,0,0,0,0,0,0,0
I-MC 542,1154,9,1,0,0,0,0,0,0,0,0,0,0,19,2,1,0,0,0,0,0,0,0,0,0,0
HR-Hf Cod. D Nr. 5,1154,9,1,0,0,0,0,0,0,0,0,0,0,19,2,1,0,0,0,0,0,0,0,0,0,0
A-Gu 30 (olim 38/9 f.),1841,41,1,0,0,0,0,0,0,0,0,0,0,30,7,1,0,0,0,0,0,0,0,0,0,0
CZ-Pu VI E 13,1841,41,1,0,0,0,0,0,0,0,0,0,0,30,7,1,0,0,0,0,0,0,0,0,0,0
CZ-Pn (Praha) XII A 21,1841,41,1,0,0,0,0,0,0,0,0,0,0,30,7,1,0,0,0,0,0,0,0,0,0,0
CZ-R R 17,1841,41,1,0,0,0,0,0,0,0,0,0,0,30,7,1,0,0,0,0,0,0,0,0,0,0
CZ-Bu R 387,1841,41,1,0,0,0,0,0,0,0,0,0,0,30,7,1,0,0,0,0,0,0,0,0,0,0
A-LIb 290 (olim 183; olim Gamma p 19),2181,41,1,0,0,0,0,0,0,0,0,0,0,35,7,1,0,0,0,0,0,0,0,0,0,0
A-Wn Cod. 1890,2181,41,1,0,0,0,0,0,0,0,0,0,0,35,7,1,0,0,0,0,0,0,0,0,0,0
CZ-Pu VI G 11,2181,41,1,0,0,0,0,0,0,0,0,0,0,35,7,1,0,0,0,0,0,0,0,0,0,0
V-CVbav San Pietro B.79,2181,41,1,0,0,0,0,0,0,0,0,0,0,35,7,1,0,0,0,0,0,0,0,0,0,0
CH-E 611,1320,19,1,0,0,0,0,0,0,0,0,0,0,23,4,1,0,0,0,0,0,0,0,0,0,0
D-KA Aug. LX,1320,19,1,0,0,0,0,0,0,0,0,0,0,23,4,1,0,0,0,0,0,0,0,0,0,0
D-Sl HB.I.55,1320,19,1,0,0,0,0,0,0,0,0,0,0,23,4,1,0,0,0,0,0,0,0,0,0,0
A-SF XI 480,1320,19,1,0,0,0,0,0,0,0,0,0,0,23,4,1,0,0,0,0,0,0,0,0,0,0
CH-SGs 388,1320,19,1,0,0,0,0,0,0,0,0,0,0,23,4,1,0,0,0,0,0,0,0,0,0,0
D-AAm G 20,1320,19,1,0,0,0,0,0,0,0,0,0,0,23,4,1,0,0,0,0,0,0,0,0,0,0
D-B Mus. 40047,1320,19,1,0,0,0,0,0,0,0,0,0,0,23,4,1,0,0,0,0,0,0,0,0,0,0
D-KNd 215,1320,19,1,0,0,0,0,0,0,0,0,0,0,23,4,1,0,0,0,0,0,0,0,0,0,0
D-Mbs Clm 4306,1320,19,1,0,0,0,0,0,0,0,0,0,0,23,4,1,0,0,0,0,0,0,0,0,0,0
E-Tc 44.1,1320,19,1,0,0,0,0,0,0,0,0,0,0,23,4,1,0,0,0,0,0,0,0,0,0,0
E-Tc 44.2,1320,19,1,0,0,0,0,0,0,0,0,0,0,23,4,1,0,0,0,0,0,0,0,0,0,0
F-Pn Latin 12044,1320,19,1,0,0,0,0,0,0,0,0,0,0,23,4,1,0,0,0,0,0,0,0,0,0,0
GB-Ob MS. Canon. Liturg. 202,1320,19,1,0,0,0,0,0,0,0,0,0,0,23,4,1,0,0,0,0,0,0,0,0,0,0
GB-Ob MS. Laud Misc. 284,1320,19,1,0,0,0,0,0,0,0,0,0,0,23,4,1,0,0,0,0,0,0,0,0,0,0
I-Rv C.5,1320,19,1,0,0,0,0,0,0,0,0,0,0,23,4,1,0,0,0,0,0,0,0,0,0,0
TR-Itks Deissmann 42,1320,19,1,0,0,0,0,0,0,0,0,0,0,23,4,1,0,0,0,0,0,0,0,0,0,0
D-BAs Msc.Lit.25 (olim Ed.IV.11),1320,19,1,0,0,0,0,0,0,0,0,0,0,23,4,1,0,0,0,0,0,0,0,0,0,0
"GB-Lbl printed book IB.6753 (Augsburg Antiphoner 1495, olim AA Impr. 1495)",1320,19,1,0,0,0,0,0,0,0,0,0,0,23,4,1,0,0,0,0,0,0,0,0,0,0
I-AO 6,1320,19,1,0,0,0,0,0,0,0,0,0,0,23,4,1,0,0,0,0,0,0,0,0,0,0
CZ-Pu XIV C 20,1861,15,1,0,0,0,0,0,0,0,0,0,0,31,3,1,0,0,0,0,0,0,0,0,0,0
SK-Sk 2,1861,15,1,0,0,0,0,0,0,0,0,0,0,31,3,1,0,0,0,0,0,0,0,0,0,0
SI-Lna 19 (olim 18),1861,15,1,0,0,0,0,0,0,0,0,0,0,31,3,1,0,0,0,0,0,0,0,0,0,0
SK-Bra BAI ECLad.3,1861,15,1,0,0,0,0,0,0,0,0,0,0,31,3,1,0,0,0,0,0,0,0,0,0,0
F-Pn Lat. 1030,1861,15,1,0,0,0,0,0,0,0,0,0,0,31,3,1,0,0,0,0,0,0,0,0,0,0
D-MZb D,1861,15,1,0,0,0,0,0,0,0,0,0,0,31,3,1,0,0,0,0,0,0,0,0,0,0
F-Pn Latin 12601,1861,15,1,0,0,0,0,0,0,0,0,0,0,31,3,1,0,0,0,0,0,0,0,0,0,0
A-KN CCl 1012,1861,15,1,0,0,0,0,0,0,0,0,0,0,31,3,1,0,0,0,0,0,0,0,0,0,0
CZ-Pu XII C 3,1861,15,1,0,0,0,0,0,0,0,0,0,0,31,3,1,0,0,0,0,0,0,0,0,0,0
CZ-Pu XIII C 4,1861,15,1,0,0,0,0,0,0,0,0,0,0,31,3,1,0,0,0,0,0,0,0,0,0,0
F-Pn Lat. 17436,497,0,1,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0
F-Collection privée Mont-Renaud,497,0,1,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0
GB-Lbl Egerton 857,497,0,1,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0
CH-SGs Cod 338,497,0,1,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0
F-Pn Lat. 12584,497,0,1,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0
CH-SGs Cod 340,497,0,1,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0
A-KN CCl 1013,1628,9,1,0,0,0,0,0,0,0,0,0,0,26,2,1,0,0,0,0,0,0,0,0,0,0
D-B Theol. Lat. Qu. 149,1628,9,1,0,0,0,0,0,0,0,0,0,0,26,2,1,0,0,0,0,0,0,0,0,0,0
F-Pn NAL 1236,1628,9,1,0,0,0,0,0,0,0,0,0,0,26,2,1,0,0,0,0,0,0,0,0,0,0
SI-Lna 18 (olim 17),1628,9,1,0,0,0,0,0,0,0,0,0,0,26,2,1,0,0,0,0,0,0,0,0,0,0
SK-BRsa SNA 2,1628,9,1,0,0,0,0,0,0,0,0,0,0,26,2,1,0,0,0,0,0,0,0,0,0,0
E-SA 6,1628,9,1,0,0,0,0,0,0,0,0,0,0,26,2,1,0,0,0,0,0,0,0,0,0,0
SK-BRsa SNA 4,1628,9,1,0,0,0,0,0,0,0,0,0,0,26,2,1,0,0,0,0,0,0,0,0,0,0
Cantus GOTTSCHALK,1628,9,1,0,0,0,0,0,0,0,0,0,0,26,2,1,0,0,0,0,0,0,0,0,0,0
A-KR Schachtel VI/258,443,19,1,0,0,0,0,0,0,0,0,0,0,7,4,1,0,0,0,0,0,0,0,0,0,0
A-Wda D-4,443,19,1,0,0,0,0,0,0,0,0,0,0,7,4,1,0,0,0,0,0,0,0,0,0,0
Cantus MA Impr. 1537,443,19,1,0,0,0,0,0,0,0,0,0,0,7,4,1,0,0,0,0,0,0,0,0,0,0
NL-Uu Ms. 406 (shelfmark 3 J 7),443,19,1,0,0,0,0,0,0,0,0,0,0,7,4,1,0,0,0,0,0,0,0,0,0,0
PL-KIk Ms. 1,443,19,1,0,0,0,0,0,0,0,0,0,0,7,4,1,0,0,0,0,0,0,0,0,0,0
PL-Klk 1,443,19,1,0,0,0,0,0,0,0,0,0,0,7,4,1,0,0,0,0,0,0,0,0,0,0
PL-WRu Ms. R 503,443,19,1,0,0,0,0,0,0,0,0,0,0,7,4,1,0,0,0,0,0,0,0,0,0,0
A-VOR 287 (olim XXIX),443,19,1,0,0,0,0,0,0,0,0,0,0,7,4,1,0,0,0,0,0,0,0,0,0,0
A-Wn Cod. 1799**,480,19,1,0,0,0,0,0,0,0,0,0,0,10,4,1,0,0,0,0,0,0,0,0,0,0
F-CA 38 (olim 40),480,19,1,0,0,0,0,0,0,0,0,0,0,10,4,1,0,0,0,0,0,0,0,0,0,0
F-VAL 114,480,19,1,0,0,0,0,0,0,0,0,0,0,10,4,1,0,0,0,0,0,0,0,0,0,0
I-PCd cod. 65,480,19,1,0,0,0,0,0,0,0,0,0,0,10,4,1,0,0,0,0,0,0,0,0,0,0
GB-Cu Mm.ii.9,480,19,1,0,0,0,0,0,0,0,0,0,0,10,4,1,0,0,0,0,0,0,0,0,0,0
CH-Fco Ms. 2,467,9,1,0,0,0,0,0,0,0,0,0,0,9,2,1,0,0,0,0,0,0,0,0,0,0
D-Ma 12o Cmm 1,467,9,1,0,0,0,0,0,0,0,0,0,0,9,2,1,0,0,0,0,0,0,0,0,0,0
I-Ac 693,467,9,1,0,0,0,0,0,0,0,0,0,0,9,2,1,0,0,0,0,0,0,0,0,0,0
I-Ac 694,467,9,1,0,0,0,0,0,0,0,0,0,0,9,2,1,0,0,0,0,0,0,0,0,0,0
I-Ad 5,467,9,1,0,0,0,0,0,0,0,0,0,0,9,2,1,0,0,0,0,0,0,0,0,0,0
I-Nn vi. E. 20,467,9,1,0,0,0,0,0,0,0,0,0,0,9,2,1,0,0,0,0,0,0,0,0,0,0
US-Cn 24,467,9,1,0,0,0,0,0,0,0,0,0,0,9,2,1,0,0,0,0,0,0,0,0,0,0
V-CVbav lat. 8737,467,9,1,0,0,0,0,0,0,0,0,0,0,9,2,1,0,0,0,0,0,0,0,0,0,0
CZ-Pn XII A 24,1496,9,1,0,0,0,0,0,0,0,0,0,0,24,2,1,0,0,0,0,0,0,0,0,0,0
"E-BAR, s.s.",1496,9,1,0,0,0,0,0,0,0,0,0,0,24,2,1,0,0,0,0,0,0,0,0,0,0
E-Bbc M 705,1496,9,1,0,0,0,0,0,0,0,0,0,0,24,2,1,0,0,0,0,0,0,0,0,0,0
E-H Ms. 7 (ant. 5),1496,9,1,0,0,0,0,0,0,0,0,0,0,24,2,1,0,0,0,0,0,0,0,0,0,0
E-VI Mss. 113-114,1496,9,1,0,0,0,0,0,0,0,0,0,0,24,2,1,0,0,0,0,0,0,0,0,0,0
HR-Hf Cod. C Nr. 4,1496,9,1,0,0,0,0,0,0,0,0,0,0,24,2,1,0,0,0,0,0,0,0,0,0,0
PL-GD Mar. F 408,1496,9,1,0,0,0,0,0,0,0,0,0,0,24,2,1,0,0,0,0,0,0,0,0,0,0
CZ-Pu Pu XIV A 19,1496,9,1,0,0,0,0,0,0,0,0,0,0,24,2,1,0,0,0,0,0,0,0,0,0,0
CZ-Pn XV A 10,459,9,1,0,0,0,0,0,0,0,0,0,0,8,2,1,0,0,0,0,0,0,0,0,0,0
D-W Cod. Guelf. 29 Helmst. (Heinemann-Nr. 32),459,9,1,0,0,0,0,0,0,0,0,0,0,8,2,1,0,0,0,0,0,0,0,0,0,0
E-H Ms. 2,459,9,1,0,0,0,0,0,0,0,0,0,0,8,2,1,0,0,0,0,0,0,0,0,0,0
F-Pn Latin 15181,459,9,1,0,0,0,0,0,0,0,0,0,0,8,2,1,0,0,0,0,0,0,0,0,0,0
F-TOm 149,459,9,1,0,0,0,0,0,0,0,0,0,0,8,2,1,0,0,0,0,0,0,0,0,0,0
CZ-Pst DE I 7,1601,9,1,0,0,0,0,0,0,0,0,0,0,25,2,1,0,0,0,0,0,0,0,0,0,0
F-Pn NAL 1411,1601,9,1,0,0,0,0,0,0,0,0,0,0,25,2,1,0,0,0,0,0,0,0,0,0,0
PL-Wn  rps 12720 V,1601,9,1,0,0,0,0,0,0,0,0,0,0,25,2,1,0,0,0,0,0,0,0,0,0,0
E-Bbc M 663,1601,9,1,0,0,0,0,0,0,0,0,0,0,25,2,1,0,0,0,0,0,0,0,0,0,0
PL-PŁsem MsEPl 12,107,15,1,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0
SK-Bra BAIII ECLad.6,1601,9,1,0,0,0,0,0,0,0,0,0,0,25,2,1,0,0,0,0,0,0,0,0,0,0
E-Bbc M 706,1601,9,1,0,0,0,0,0,0,0,0,0,0,25,2,1,0,0,0,0,0,0,0,0,0,0
E-Bbc M 888,929,19,1,0,0,0,0,0,0,0,0,0,0,17,4,1,0,0,0,0,0,0,0,0,0,0
E-Bbc Ms. 619,929,19,1,0,0,0,0,0,0,0,0,0,0,17,4,1,0,0,0,0,0,0,0,0,0,0
"E-Gs ms. 45 (olim Sant Feliu, 20)",929,19,1,0,0,0,0,0,0,0,0,0,0,17,4,1,0,0,0,0,0,0,0,0,0,0
GB-Lbl Add MS 30850,929,19,1,0,0,0,0,0,0,0,0,0,0,17,4,1,0,0,0,0,0,0,0,0,0,0
PL-WRu I F 401,929,19,1,0,0,0,0,0,0,0,0,0,0,17,4,1,0,0,0,0,0,0,0,0,0,0
GB-Lbl Add MS 30849,929,19,1,0,0,0,0,0,0,0,0,0,0,17,4,1,0,0,0,0,0,0,0,0,0,0
E-SI MS 9,1813,15,1,0,0,0,0,0,0,0,0,0,0,29,3,1,0,0,0,0,0,0,0,0,0,0
F-AI 44,220,19,1,0,0,0,0,0,0,0,0,0,0,3,4,1,0,0,0,0,0,0,0,0,0,0
F-Pn Latin 1085,220,19,1,0,0,0,0,0,0,0,0,0,0,3,4,1,0,0,0,0,0,0,0,0,0,0
F-Pn Latin 1090,220,19,1,0,0,0,0,0,0,0,0,0,0,3,4,1,0,0,0,0,0,0,0,0,0,0
F-Pn Latin 1240,220,19,1,0,0,0,0,0,0,0,0,0,0,3,4,1,0,0,0,0,0,0,0,0,0,0
F-Pn Lat. 17296,220,19,1,0,0,0,0,0,0,0,0,0,0,3,4,1,0,0,0,0,0,0,0,0,0,0
F-Pn NAL 1535,220,19,1,0,0,0,0,0,0,0,0,0,0,3,4,1,0,0,0,0,0,0,0,0,0,0
GB-Lbl Add MS 30848,220,19,1,0,0,0,0,0,0,0,0,0,0,3,4,1,0,0,0,0,0,0,0,0,0,0
I-CHV s.c.,220,19,1,0,0,0,0,0,0,0,0,0,0,3,4,1,0,0,0,0,0,0,0,0,0,0
I-Far s.c.,220,19,1,0,0,0,0,0,0,0,0,0,0,3,4,1,0,0,0,0,0,0,0,0,0,0
I-Fl Conv. sopp. 560,220,19,1,0,0,0,0,0,0,0,0,0,0,3,4,1,0,0,0,0,0,0,0,0,0,0
I-Lc 601,220,19,1,0,0,0,0,0,0,0,0,0,0,3,4,1,0,0,0,0,0,0,0,0,0,0
I-MZ 15/79,220,19,1,0,0,0,0,0,0,0,0,0,0,3,4,1,0,0,0,0,0,0,0,0,0,0
F-AS 465 (CGM 893),222,41,1,0,0,0,0,0,0,0,0,0,0,4,7,1,0,0,0,0,0,0,0,0,0,0
F-CA Impr. XVI C 4,222,41,1,0,0,0,0,0,0,0,0,0,0,4,7,1,0,0,0,0,0,0,0,0,0,0
GB-WO F. 160 (olim 1247) (with hymnal),222,41,1,0,0,0,0,0,0,0,0,0,0,4,7,1,0,0,0,0,0,0,0,0,0,0
GB-WO F. 160 (olim 1247) (facsimile),222,41,1,0,0,0,0,0,0,0,0,0,0,4,7,1,0,0,0,0,0,0,0,0,0,0
GB-AB 20541 E,222,41,1,0,0,0,0,0,0,0,0,0,0,4,7,1,0,0,0,0,0,0,0,0,0,0
PL-Kkar Ms.4 (rkp. Perg. 20),222,41,1,0,0,0,0,0,0,0,0,0,0,4,7,1,0,0,0,0,0,0,0,0,0,0
P-BRs Ms. 032,668,15,1,0,0,0,0,0,0,0,0,0,0,13,3,1,0,0,0,0,0,0,0,0,0,0
P-Ln RES. 253 P.,668,15,1,0,0,0,0,0,0,0,0,0,0,13,3,1,0,0,0,0,0,0,0,0,0,0
P-EVpc 000,668,15,1,0,0,0,0,0,0,0,0,0,0,13,3,1,0,0,0,0,0,0,0,0,0,0
P-AR Res. Ms. 021,668,15,1,0,0,0,0,0,0,0,0,0,0,13,3,1,0,0,0,0,0,0,0,0,0,0
P-BRs Ms. 028,944,15,1,0,0,0,0,0,0,0,0,0,0,18,3,1,0,0,0,0,0,0,0,0,0,0
P-BRs Ms. 034,944,15,1,0,0,0,0,0,0,0,0,0,0,18,3,1,0,0,0,0,0,0,0,0,0,0
E-SAu Ms 2637,944,15,1,0,0,0,0,0,0,0,0,0,0,18,3,1,0,0,0,0,0,0,0,0,0,0
P-Ln Iluminado 084,944,15,1,0,0,0,0,0,0,0,0,0,0,18,3,1,0,0,0,0,0,0,0,0,0,0
P-AR Res. Ms. 016,944,15,1,0,0,0,0,0,0,0,0,0,0,18,3,1,0,0,0,0,0,0,0,0,0,0
E-Bbc Ms. 2322,107,15,1,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0
F-Pn NAL 1412,107,15,1,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0
P-AR Res. Ms. 025,107,15,1,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0
CZ-Pu VI G 3a,107,15,1,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0
H-Bu lat. 122,107,15,1,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0
US-NYcubl MS 1,107,15,1,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0
F-R 248 (olim  A. 339),107,15,1,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0
D-Mbs Clm 4304,107,15,1,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0
H-Bu lat. 121,107,15,1,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0
HR-Hf Cod. E Nr. 3,107,15,1,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0
D-MZb E,107,15,1,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0
E-E L. III. 3.,438,15,1,0,0,0,0,0,0,0,0,0,0,6,3,1,0,0,0,0,0,0,0,0,0,0
E-H Ms. 9 (ant. 25),438,15,1,0,0,0,0,0,0,0,0,0,0,6,3,1,0,0,0,0,0,0,0,0,0,0
Antifonario s.s.,438,15,1,0,0,0,0,0,0,0,0,0,0,6,3,1,0,0,0,0,0,0,0,0,0,0
E-E L. III. 4.,438,15,1,0,0,0,0,0,0,0,0,0,0,6,3,1,0,0,0,0,0,0,0,0,0,0
E-LUc s.s.,438,15,1,0,0,0,0,0,0,0,0,0,0,6,3,1,0,0,0,0,0,0,0,0,0,0
PL-Kkar Ms.1 (rkp. Perg. 12),438,15,1,0,0,0,0,0,0,0,0,0,0,6,3,1,0,0,0,0,0,0,0,0,0,0
F-CH Ms 0050,438,15,1,0,0,0,0,0,0,0,0,0,0,6,3,1,0,0,0,0,0,0,0,0,0,0
D-Mbs Clm 4305,438,15,1,0,0,0,0,0,0,0,0,0,0,6,3,1,0,0,0,0,0,0,0,0,0,0
E-Bbc M 785,438,15,1,0,0,0,0,0,0,0,0,0,0,6,3,1,0,0,0,0,0,0,0,0,0,0
TR-Itks 42,1991,23,0,0,0,0,0,0,0,0,0,0,0,33,5,0,0,0,0,0,0,0,0,0,0,0
A-Wn Cod. 1812,1991,23,0,0,0,0,0,0,0,0,0,0,0,33,5,0,0,0,0,0,0,0,0,0,0,0
A-KN CCl 1018,1190,41,1,0,0,0,0,0,0,0,0,0,0,21,7,1,0,0,0,0,0,0,0,0,0,0
A-KN CCl 589,1190,41,1,0,0,0,0,0,0,0,0,0,0,21,7,1,0,0,0,0,0,0,0,0,0,0
A-Wda C-10,1190,41,1,0,0,0,0,0,0,0,0,0,0,21,7,1,0,0,0,0,0,0,0,0,0,0
D-FUl Aa 55,1190,41,1,0,0,0,0,0,0,0,0,0,0,21,7,1,0,0,0,0,0,0,0,0,0,0
I-BV V 20,1190,41,1,0,0,0,0,0,0,0,0,0,0,21,7,1,0,0,0,0,0,0,0,0,0,0
NL-ZUa 6,1190,41,1,0,0,0,0,0,0,0,0,0,0,21,7,1,0,0,0,0,0,0,0,0,0,0
B-Gu Hs BKT.006,1190,41,1,0,0,0,0,0,0,0,0,0,0,21,7,1,0,0,0,0,0,0,0,0,0,0
PL-Kkar Ms.3 (rkp. Perg. 15),1190,41,1,0,0,0,0,0,0,0,0,0,0,21,7,1,0,0,0,0,0,0,0,0,0,0
CH-SGs 391,1190,41,1,0,0,0,0,0,0,0,0,0,0,21,7,1,0,0,0,0,0,0,0,0,0,0
E-H Ms. 8 (ant. 6),1190,41,1,0,0,0,0,0,0,0,0,0,0,21,7,1,0,0,0,0,0,0,0,0,0,0
H-Bu lat. 119,1190,41,1,0,0,0,0,0,0,0,0,0,0,21,7,1,0,0,0,0,0,0,0,0,0,0
HR-Hf Cod. F Nr. 6,1190,41,1,0,0,0,0,0,0,0,0,0,0,21,7,1,0,0,0,0,0,0,0,0,0,0
PL-WRzno Rkp. 12025/IV,1190,41,1,0,0,0,0,0,0,0,0,0,0,21,7,1,0,0,0,0,0,0,0,0,0,0
US-Cai 1911.142b,1190,41,1,0,0,0,0,0,0,0,0,0,0,21,7,1,0,0,0,0,0,0,0,0,0,0
NZ-Wt MSR-03,1190,41,1,0,0,0,0,0,0,0,0,0,0,21,7,1,0,0,0,0,0,0,0,0,0,0
D-MZb C,1190,41,1,0,0,0,0,0,0,0,0,0,0,21,7,1,0,0,0,0,0,0,0,0,0,0
D-W Cod. Guelf. 28 Helmst. (Heinemann-Nr. 31),436,15,1,0,0,0,0,0,0,0,0,0,0,5,3,1,0,0,0,0,0,0,0,0,0,0
F-Pn Latin 15182,436,15,1,0,0,0,0,0,0,0,0,0,0,5,3,1,0,0,0,0,0,0,0,0,0,0
E-MO Ms. 72,1930,0,1,0,0,0,0,0,0,0,0,0,0,32,0,1,0,0,0,0,0,0,0,0,0,0
F-SO 596,1930,0,1,0,0,0,0,0,0,0,0,0,0,32,0,1,0,0,0,0,0,0,0,0,0,0
F-LA Ms 263,1930,0,1,0,0,0,0,0,0,0,0,0,0,32,0,1,0,0,0,0,0,0,0,0,0,0
CZ-Pu XII E 15c,1930,0,1,0,0,0,0,0,0,0,0,0,0,32,0,1,0,0,0,0,0,0,0,0,0,0
CDN-Mrb MS Medieval 0234,1930,0,1,0,0,0,0,0,0,0,0,0,0,32,0,1,0,0,0,0,0,0,0,0,0,0
F-Pn Lat. 10510,1930,0,1,0,0,0,0,0,0,0,0,0,0,32,0,1,0,0,0,0,0,0,0,0,0,0
CH-SGs Cod 378,1930,0,1,0,0,0,0,0,0,0,0,0,0,32,0,1,0,0,0,0,0,0,0,0,0,0
F-Pn Lat. 9448,1930,0,1,0,0,0,0,0,0,0,0,0,0,32,0,1,0,0,0,0,0,0,0,0,0,0
F-Pn Lat. 1118,1930,0,1,0,0,0,0,0,0,0,0,0,0,32,0,1,0,0,0,0,0,0,0,0,0,0
CH-SGs Cod 380,1930,0,1,0,0,0,0,0,0,0,0,0,0,32,0,1,0,0,0,0,0,0,0,0,0,0
CH-SGs Cod 484,1930,0,1,0,0,0,0,0,0,0,0,0,0,32,0,1,0,0,0,0,0,0,0,0,0,0
E-Bbc M 662,1930,0,1,0,0,0,0,0,0,0,0,0,0,32,0,1,0,0,0,0,0,0,0,0,0,0
CDN-Ttfl MSS 09700,1311,0,1,0,0,0,0,0,0,0,0,0,0,22,0,1,0,0,0,0,0,0,0,0,0,0
D-MZb B,1311,0,1,0,0,0,0,0,0,0,0,0,0,22,0,1,0,0,0,0,0,0,0,0,0,0
PL-STAb ms. 2,1311,0,1,0,0,0,0,0,0,0,0,0,0,22,0,1,0,0,0,0,0,0,0,0,0,0
D-Mbs Clm 02541,1311,0,1,0,0,0,0,0,0,0,0,0,0,22,0,1,0,0,0,0,0,0,0,0,0,0
E-Mh Cód. 45,1311,0,1,0,0,0,0,0,0,0,0,0,0,22,0,1,0,0,0,0,0,0,0,0,0,0
